CODE,ACT,LAW,PUNISH_BASIS,SCORE,PUNISH,OTHER_PENALTIES,ENFORCEMENT,ENFORCEMENT_BASIS,OTHER_MEASURES,OTHER_MEASURES_BASIS,BELONG
80391,使用其他残疾人机动轮椅车的号牌、登记证、行驶证的,《武汉市实施<中华人民共和国道路交通安全法>办法》第十五条第一款,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（二）项,记####分,罚款50元,责令改正,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80393,使用其他电动自行车的号牌、登记证、行驶证的，,《武汉市实施<中华人民共和国道路交通安全法>办法》第十五条第一款,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（二）项,记####分,罚款50元,责令改正,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80402,未经本市公安交管部门登记的残疾人机动轮椅车上道路行驶的,《中华人民共和国道路交通安全法》第十八条第一款、第二款，《湖北省实施<中华人民共和国道路交通安全法>办法》第十四条第一款,《湖北省实施<中华人民共和国道路交通安全法>办法》第六十六条第一款第（一）项，《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（一）项,记####分,罚款50元,责令改正,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80403,未经公安机关交通管理部门登记上牌的电动自行车在本市道路上行驶的,《中华人民共和国道路交通安全法》第十八条第一款、第二款，《湖北省实施<中华人民共和国道路交通安全法>办法》第十四条第一款，《武汉市实施<中华人民共和国道路交通安全法>办法》第十四条第一款，《武汉市非机动车管理办法》第十四条,《湖北省实施<中华人民共和国道路交通安全法>办法》第六十六条第一款第（一）项，《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（一）项,记####分,罚款50元,责令限期办理登记,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80411,驾驶残疾人机动轮椅车未随车携带行驶证,《武汉市实施<中华人民共和国道路交通安全法>办法》第四十三条第一款第（一）项,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十条第（一）项,记####分,罚款20元,责令改正,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80412,驾驶电动自行车未随车携带行驶证,《武汉市实施<中华人民共和国道路交通安全法>办法》第四十三条第一款第（一）项，《武汉市非机动车管理办法》第十八条第一款第（二）项,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十条第（一）项,记####分,罚款20元,责令改正,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80431,未按规定安装残疾人机动轮椅车号牌的,《武汉市实施<中华人民共和国道路交通安全法>办法》第四十三条第一款第（一）项,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十条第（二）项,记####分,罚款20元,责令改正,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80432,未按规定安装电动自行车号牌的,《武汉市实施<中华人民共和国道路交通安全法>办法》第四十三条第一款第（一）项，《武汉市非机动车管理办法》第十八条第一款第（二）项,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十条第（二）项,记####分,罚款20元,责令改正,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80441,驾驶电动自行车从事载客营运的,《武汉市实施<中华人民共和国道路交通安全法>办法》第四十三条第一款第（八）项，《武汉市非机动车管理办法》第十八条第一款第（四）项,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十八条,记####分,罚款3000元,####,扣留车辆,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十八条,####,####,武汉市地方法规
80451,饮酒后驾驶电动自行车的,《武汉市实施<中华人民共和国道路交通安全法>办法》第四十三条第一款第（七）项,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（四）项,记####分,罚款50元,责令改正,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80452,饮酒后驾驶残疾人机动轮椅车的,《武汉市实施<中华人民共和国道路交通安全法>办法》第四十三条第一款第（七）项,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（四）项,记####分,罚款50元,责令改正,扣留车辆,武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第二款,####,####,武汉市地方法规
80462,违反公安机关交通管理部门有关行人限制通行、禁止通行措施的,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（七）项,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（七）项,记####分,罚款50元,责令改正,####,####,####,####,武汉市地方法规
80463,违反公安机关交通管理部门有关非机动车限制通行、禁止通行措施的,《武汉市实施<中华人民共和国道路交通安全法>办法》第四十三条第一款第（六）项，《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（七）项，《武汉市非机动车管理 办法》第九条第二款，第十条第（五）项,《武汉市实施<中华人民共和国道路交通安全法>办法》第六十一条第一款第（七）项,记####分,罚款50元,责令改正,####,####,####,####,武汉市地方法规
80471,伪造、变造残疾人机动轮椅车号牌、登记证、行驶证的,《武汉市实施<中华人民共和国道路交通安全法>办法》第十五条第一款,《中华人民共和国治安管理处罚法》第五十二条第（一）项,记####分,罚款1000元,处十日以上十五日以下拘留,扣留车辆,《中华人民共和国治安管理处罚法》第五十二条第（一）项、《公安机关办理行政案件程序规定》一百零七条第一款第（一）项,####,####,武汉市地方法规
80472,伪造、变造电动自行车号牌、登记证、行驶证的,《武汉市实施<中华人民共和国道路交通安全法>办法》第十五条第一款,《中华人民共和国治安管理处罚法》第五十二条第（一）项,记####分,罚款1000元,处十日以上十五日以下拘留,扣留车辆,《中华人民共和国治安管理处罚法》第五十二条第（一）项、《公安机关办理行政案件程序规定》一百零七条第一款第（一）项,####,####,武汉市地方法规
80481,使用伪造、变造的残疾人机动轮椅车号牌、登记证、行驶证的,《武汉市实施<中华人民共和国道路交通安全法>办法》第十五条第一款,《中华人民共和国治安管理处罚法》第五十二条第（二）项,记####分,罚款1000元,处十日以上十五日以下拘留,扣留车辆,《中华人民共和国治安管理处罚法》第五十二条第（二）项、《公安机关办理行政案件程序规定》一百零七条第一款第（一）项,####,####,武汉市地方法规
